productID,productName,productRating,productNumRate,productNumSold,productBrand,productDescription,productPrice,inventoryStock
114230081,Set Bộ Áo Thun Chữ Phối Quần Short Thun Đỏ & Xám Năng Động Thoải Mái Dạo Phố BY7195,0,0,0,OEM,"Set Bộ Áo Thun Chữ Phối Quần Short Thun Đỏ &amp; Xám Năng Động Thoải Mái Dạo Phố BY7195 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: cotton -️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 48kg, 3",195000,600
114081563,Set Bộ Đồ Vest Nữ  Áo Thun & Áo Khoác Ngoài Phối Quần Short Nâu & Xanh Thanh Lịch Sang Trọng BY7121,0,0,3,OEM,"Set Bộ Đồ Vest Nữ | Áo Thun &amp; Áo Khoác Ngoài Phối Quần Short | Nâu &amp; Xanh Thanh Lịch Sang Trọng BY7121 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: -️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Siz",228000,591
114086406,Set Bộ Áo Thun Croptop Phối Quần Dài Suôn Ống Rộng Màu Đen Nâu Cam Xanh Lá Năng Động Dạo Phố Đi Chơi BY7133,0,0,0,OEM,"Set Bộ Áo Thun Croptop Phối Quần Dài Suôn Ống Rộng | Đen Nâu Cam Xanh Lá | Dạo Phố Đi Chơi BY7133 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: thun gân-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S d",215000,1199
114149840,Set Bộ Áo Thun Phối Quần Giả Váy Đen Năng Động Dạo Phố BY7166,0,0,0,OEM,"Set Bộ Áo Thun Phối Quần Giả Váy Đen Năng Động Dạo Phố BY7166 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: quần cotton lạnh &amp; áo thun cotton-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 48k",210000,297
114086296,Set Bộ Áo Thun Đen Phối Chân Váy Chữ A Đơn Giản Dạo Phố Đi Chơi BY7132,0,0,0,OEM,"Set Bộ Áo Thun Đen Phối Chân Váy Chữ A Đơn Giản Dạo Phố Đi Chơi BY7132 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: áo cotton chân váy cotton lạnh-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 4",205000,299
114159201,Set Bộ Áo Thun Croptop Phối Quần Thun Dài Ống Rộng Năng Động Cá Tính Trắng Xanh BY7171,0,0,1,OEM,"Set Bộ Áo Thun Croptop Phối Quần Thun Dài Ống Rộng Năng Động Cá Tính Trắng Xanh BY7171 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: thun -️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 48kg, 3 vò",215000,298
115998371,Set Bộ Áo Thun Form Rộng & Quần Dài Trắng Đen Cá Tính Dạo Phố BY4642,0,0,0,OEM,"- Đơn giản mà vẫn đủ thu hút!- Chất liệu thun cotton 100% cao cấp mềm mịn, co giãn thoải mái, đảm bảo tiêu chuẩn 3M: mềm, mịn, mát-️ 5 size S M L XL XXL  Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85Size S dưới 48kg, 3 vòng",265000,999
114159642,Set Bộ Áo Thun In Chữ Phối Quần Short Thun Năng Động Thoải Mái Thể Thao BY7175,0,0,0,OEM,"Set Bộ Áo Thun In Chữ Phối Quần Short Thun Năng Động Thoải Mái Thể Thao BY7175 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: cotton-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 48kg, 3 vòng &lt;",195000,1200
95123172,Áo thun Polo Novelty xám đậm họa tiết NATMMDMCSR200033N,0,0,0,Novelty,"
Thành phần
95%Cotton 5%Spandex


Form
Regular fit


Mô tả

Áo thun Polo Novelty xám đậm họa tiết NATMMDMCSR200033N



Mã sản phẩm
NATMMDMCSR200033N
",399000,1
95016880,Áo thun Polo Novelty xám đậm họa tiết NATMMDMCSR200027N,0,0,0,Novelty,"
Thành phần
95%Cotton 5%Spandex


Form
Regular fit


Mô tả

Áo thun Polo Novelty họa tiết xám đậm NATMMDMCSR200027N



Mã sản phẩm
NATMMDMCSR200027N
",399000,1
114081608,Set Bộ Nữ Áo Thun Croptop & Áo Khoác Phối Quần Short Hồng Pastel Ngọt Ngào Dạo Phố Đi Chơi Đi Học BY7123,0,0,0,OEM,"Set Bộ Nữ Áo Thun Croptop &amp; Áo Khoác Phối Quần Short | Hồng Pastel Ngọt Ngào | Dạo Phố Đi Chơi Đi Học BY7123 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: cotton lạnh lót cotton-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3",225000,295
114149822,Set Bộ Áo Thun Phối Phom Váy Dài Xẻ Tà Xanh Mint Dạo Phố BY7165,5,1,2,OEM,"Set Bộ Áo Thun Phối Phom Váy Dài Xẻ Tà Xanh Mint Dạo Phố BY7165 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: áo cotton váy cotton lạnh-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 48kg, 3 vòng ",210000,295
114048352,Set Bộ Váy Yếm Jean Dài Phối Áo Thun Borip Đáng Yêu Dạo Phố BY7110,0,0,0,OEM,"Set Bộ Váy Yếm Jean Dài Phối Áo Thun Borip Đáng Yêu Dạo Phố BY7110 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: yếm jean áo borip-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dưới 48kg, 3 vòng &lt; ",235000,298
114035255,Set Đồ Nữ Áo Thun OFFER Phối Chân Váy Xanh Giả Quần Siêu Xinh Dạo Phố BY7100,0,0,0,OEM,"Set Đồ Nữ Áo Thun OFFER Phối Chân Váy Xanh Giả Quần Siêu Xinh Dạo Phố BY7100 - Đơn giản mà vẫn đủ thu hút!- Chất liệu vải: Chất áo cotton váy tuyết mưa-️ 3 size S M L Áp dụng chiều cao trung bình 1m60Size XS dưới 42kg, 3 vòng &lt; 80 60 85  Size S dư",199000,295
95016869,Áo thun Polo Novelty đỏ đô họa tiết NATMMDMCSR200026N,0,0,0,Novelty,"
Thành phần
95%Cotton 5%Spandex


Form
Regular fit


Mô tả

Áo thun Polo Novelty họa tiết đỏ đô NATMMDMCSR200026N



Mã sản phẩm
NATMMDMCSR200026N
",399000,1
87873930,Áo thun Polo nam Novelty 210059,0,0,4,Novelty,"
Thành phần
87% PolyAmide; 13% Spandex


Form
Regular fit


Mô tả

- Khả năng thấm mồ hôi, hút ẩm và làm mát cơ thể.
-Độ bền cao, khi giặt nhanh khô
-Có sự co dãn từ sợi Spandex, thoải mái trong mọi vận động hàng ngày
-Cảm giác mát lạnh, hạ nhiệt tro",289000,6
87861924,Áo thun Polo nam Novelty 210070,0,0,0,Novelty," 

Thành phần
95%Cool Polyester; 5%Lycra


Form
Regular fit


Mô tả

-Chất liệu Cool Poly tạo độ mát lạnh, mềm mướt, ít nhăn
- Thấm hút mồ hôi cực tốt
-Cổ sơ mi, có túi lịch lãm

",399000,5
87848007,Áo thun Polo nam Novelty 210074,0,0,0,Novelty,"
Thành phần
95%Cool Polyester; 5%Lycra


Form
Regular fit


Mô tả

-Chất liệu Cool Poly tạo độ mát lạnh, mềm mướt, ít nhăn
- Thấm hút mồ hôi cực tốt
-Cổ sơ mi, có túi lịch lãm

",399000,2
94739926,Áo thun Polo nam Regular fit NATMINMCLR210077N,0,0,0,Novelty,"
Thành phần
Áo thun Polo nam Novelty 210077N 95%Cool Polyester; 5%Lycra


Form
Regular fit


Mô tả

Áo thun Polo nam Novelty 210077N



Mã sản phẩm
NATMINMCLR210077N
",399000,23
95014429,Áo thun Polo nam Novelty cổ bo thun họa tiết NATMINMCLR210082N,0,0,0,Novelty,"
Thành phần
95% Cool Poly 5%Lycra


Form
Regular fit


Mô tả

Áo thun Polo nam Novelty cổ bo thun họa tiết NATMINMCLR210082N



Mã sản phẩm
NATMINMCLR210082N
",399000,4
119236199,Áo Khoác Nỉ Nữ Trùm Đầu Dây Kéo lên Tới Mũi Thêu TIm Sọc Tay Đi Nắng Cản Gió Siêu Bền,0,0,0,OEM,,1060000,10000
119238068,"Áo Khoác Dù 2 Lớp Nam Nữ, Chất Vải Chống Nắng Phối 3 Màu Siêu Chất Phong Cách Hàn Quốc Hot Trend",0,0,0,OEM,,1055000,15997
119226496,"Áo khoác dù cán in dạ quang 2 lớp cao cấp Khavi AKD45 - Xám, Kem, Đen",0,0,0,OEM,,1050000,910
119230222,Áo Khoác Nỉ bông CLBANA phối Chữ Sau Lưng Dây Kéo form rộng unisex nam nữ Thu Đông SG FASHION,0,0,0,OEM,,1085000,400
119230253,"Áo khoác thể thao Ba Sọc A.DIDAS GEN ALPHA, áo khoác chất thun Poly dày dặn from unisex chống UV GEN2",0,0,0,OEM,,999000,159353
119217278,Áo Khoác Mùa Đông Áo blazer 2hand chất dạ Nhật phom 4 cúc màu xám muối tiêu,0,0,0,OEM,,1979000,1
119231216,Áo khoác lửng croptop bomber SG FASHION thêu chữ H kaki da lộn 2 lớp unisex ulzzang nam nữ,0,0,0,OEM,,1160000,2000
117836743,"Jumpsuits nữ dáng ngắn ( có lót & có mút), kèm áo khoác sang chảnh",0,0,0,OEM,,1210000,1099
117853116,Áo khoác len cardigan xanh in hình Hadu shop,0,0,0,OEM,,1349000,299997
117848291,Có sẵn   Áo khoác kiểu vest kiểu 2022 phong cách Hàn Quốc dành cho nam g sở,0,0,0,OEM,,1550000,2
117851511,"Áo Khoác Jeans Nam Nữ From Rộng Chất Vải Dầy Dặn , Áo Bò Thời Trang Unisex Phong Cách Trẻ Trung Năng Động",0,0,0,OEM,,1150000,299997
117848204,Áo khoác chần bông nữ thời trang đẹp 2022,0,0,0,OEM,,1365000,40000
117849948,Trend Mới Áo khoác nỉ unisex cardigan from rộng  nam nữ phong cách ulzzang JACk_FASHION,0,0,0,OEM,,899000,299997
117857365,Áo Khoác Da nam hàn quốc BONADO AD2802,0,0,0,OEM,,2150000,399996
117849140,SaLe Hot  Áo khoác nam đẹp bomber logo cực chuẩn bao chất-A1003,0,0,0,OEM,,929000,1999980
117847175,Đỉnh cao của ÁO khoác Dạ Tweed,0,0,0,OEM,,1320000,100000
117848968,Áo khoác bomber nam nữ,0,0,0,OEM,,1250000,999990
117854857,Áo khoác Jeans mềm lót lông ấm áp Nam/Nữ hàng Quảng Châu 2023,0,0,0,OEM,,1350000,1499985
117849108,Bikini 4 mảnh đi biển du lịch đồ bơi nữa kèm áo khoác khăn quấn hoạ tiết trái tim hồng Tay dài chống nắng 18401 D3T5,0,0,0,OEM,,1230000,299997
118367675,ÁO KHOÁC NỈ NỮ KIỂU DÁNG MANGTO DÁNG DÀI VỪA PHỐI NÚT TÚI HỘP CHO CÁC CHỊ EM THẢ DÁNG UTNG FUSTBCOOL VLTN SHOP,0,0,0,OEM,,1124000,2201
117835605,"Áo khoác blazer nữ, thiết kế cổ xẻ kiểu, chuản form Hàn siêu tôn dáng Bz08",0,0,0,Haint Boutique,"THÔNG TIN SẢN PHẨM:
- Sản phẩm: Áo khoác blazer nữ- Chất liệu: Linen Hàn- Đặc điểm: Áo khoác blazer tay dài, cổ ve vuông, túi bổ nắp,  quần baggy form rộng dãi, cúc khóa trước, lưng thun mang lại cảm giác thoải mái khi mặc. - Kích thước: M, L, XL, 2X",450000,600
117835615,"Bộ Bv02 gồm áo khoác blazer tay dài, cổ ve vuông, túi bổ nắp và quần baggy form rộng rãi, cúc khóa trước, lưng thun BV02",0,0,0,Haint Boutique,"THÔNG TIN SẢN PHẨM:
- Sản phẩm: Set bộ ( áo blazer + quần dài)- Chất liệu: Linen Hàn- Đặc điểm: Áo khoác blazer tay dài, cổ ve vuông, túi bổ nắp,  quần baggy form rộng dãi, cúc khóa trước, lưng thun mang lại cảm giác thoải mái khi mặc. - Kích thước: ",899000,600
117869481,"Set bộ gồm áo khoác blazer nữ và quần dài ống rộng, style mới độc lạ 2025",0,0,0,Haint Boutique,"◼️ GIỚI THIỆU SẢN PHẨM:- Set gồm áo blazer và quần form rộng trẻ trung nhẹ nhàng phong cách vintage Hàn Quốc.- Chất liệu: linen bột Premium (60% linen, 40% cotton) sợi tự nhiên dễ dàng bảo quản giặc ủi, chất liệu mau khô, ít nhăn..- Túi quần 2 túi bê",899000,200
117869485,"Áo khoác blazer nữ tay lỡ, có 2khuy và 2 túi tiện lợị, thoải mái",0,0,1,Haint Boutique,"✅Shop chuyên cung cấp quần âu, áo sơ mi, áo kiểu,blazer, chân váy, đầm thiết kế với giá cực hợp lý và uy tín trên thị trường, chất lượng đảm bảo.✅ Uy tín luôn đặt lên hàng đầu để tương lai luôn phát triển✅ Tư vấn tận tình, luôn lắng nghe chia sẻ của ",499000,199
117087457,"Áo Khoác HELLO KITTY Thun Nỉ Len Tay Dài , Nón 2 Lớp - Kiểu Áo Hoodie Zip Unisex Nam Nữ Chống Nắng Thu Đông - Jacket",0,0,0,OEM,"Áo Khoác HELLO KITTY Thun Nỉ Len Tay Dài , Nón 2 Lớp - Kiểu Áo Hoodie Zip Unisex Nam Nữ Chống Nắng Thu Đông - Jacket
 
 
Chất liệu : vải nỉ ngoại , mềm mịn , vải đẹp ko bị xù ,thoang mát ,  chống nắng chống lạnh cực tốt , hàng bao chất.
  * Áo khoác ",149000,59994
116648644,Áo Khoác Dù Gió Logo Brand Phối Màu  2 Lớp Nam Nữ Mặc - Áo Bomber Bóng Chày Có Khoác kéo Zip - Thu Đông Top Jacket Đen,0,0,0,OEM,"Áo Khoác Dù Gió Logo Brand Phối Màu  2 Lớp Nam Nữ Mặc - Áo Bomber Bóng Chày Có Khoác kéo Zip - Thu Đông Top Jacket Đen
 
Chất liệu : vải DÙ GIÓ 2 LỚP , mềm mịn , vải đẹp ko bị xù ,thoang mát ,  chống nắng chống lạnh cực tốt , hàng bao chất.    *   Áo",89000,89991
116541017,"Áo Khoác Bomber Da Lộn 2 Lớp Lót Dù Cao Cấp , Có Khoá Kéo Zip FREESIZE - Chữ APRIDE Số 86 Phối Sọc Màu  Nam Nữ",0,0,0,OEM," 
 Nam Nữ 
Áo Khoác Bomber Da Lộn 2 Lớp Lót Dù Cao Cấp , Có Khoá Kéo Zip FREESIZE - Chữ APRIDE Số 86 Phối Sọc Màu  Nam Nữ 
 
 
 * Chất liệu : vải DA LỘ 2  LỚP  LÓT DÙ , mềm mịn , vải đẹp ko bị xù ,thoang mát ,  chống nắng chống lạnh cực tốt , hàng ba",199000,29997
119379946,Áo Khoác Bomber Da Lộn Thêu Logo T.A Form Unisex Nam Nữ,0,0,0,OEM,"Áo Khoác Bomber Da Lộn Thêu Logo T.A Form Unisex Nam Nữ


  🌟 THÔNG TIN SẢN PHẨM:💥 Áo Khoác chất dù ngoại . Phong cách năng động trẻ trung , chất dù mát ko nóng 🌀 L và XL🌀 Form chuẩn Unisex Nam Nữ Couple đều mặc được.🌀 Cam kết: Chất lượng và Mẫu mã S",1190000,199998
119286038,"Áo Khoác Thể Thao Tập Gym, Chống Nắng Sọc Ngang Túi Khoá",0,0,0,OEM,"Áo Khoác Thể Thao Tập Gym, Chống Nắng Sọc Ngang Túi Khoá


  ✔ THÔNG TIN SẢN PHẨMÁo khoác thể thao sọc ngang chống nắng, tập gym yoga nữ đẹp, co giãn tốt chất dệt✪ Chất liệu : Dệt kim✪ Màu sắc: Xám, Rêu, Cam, Đen✔ THÔNG TIN CHI TIẾT✪ Áo khoác sọc nga",1150000,26
118947479,"Áo Khoác Hoodie Nam Nữ In Nổi OISIS Tay Phồng Dài Kiểu Rộng Unisex Top Màu Đỏ Dài Tay, Menswear Chất Thun nỉ Bông Top",0,0,0,OEM,"Áo Khoác Hoodie Nam Nữ In Nổi OISIS Tay Phồng Dài Kiểu Rộng Unisex Top Màu Đỏ Dài Tay, Menswear Chất Thun nỉ Bông Top
 
Áo Khoác Hoodie Nam Nữ In Nổi OISIS Tay Phồng Dài Kiểu Rộng Unisex Top Màu Đỏ Dài Tay, Menswear Chất Thun nỉ Bông Top
- Chất liệu ",149000,59994
